Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 03014009-Alacant - Rabassa
	
FECHA	HORA	PM2.5	PM1	SO2	CO	NO	NO2	PM10	NOx	O3	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.
02/09/2016	21	5	4	3		2	5	6	7	58	0.2	346	25	83	1002	0	0
02/09/2016	22	6	5	3		2	7	6	8	49	0.3	277	24.7	85	1002	0	0
02/09/2016	23	6	6	3		2	6	7	8	36	0.4	312	23.6	87	1002	0	0
03/09/2016	00	6	6	3		2	10	6	10	24	0.3	261	23.4	87	1002	0	0
03/09/2016	01	5	5	3	0.2	2	6	5	7	34	0.6	343	22.3	86	1002	0	0
03/09/2016	02	4	3	3	0.1	2	4	4	6	37	0.8	332	21	81	1001	0	0
03/09/2016	03	3	3	3	0.1	2	4	4	6	45	0.8	336	20.5	74	1001	0	0
03/09/2016	04	3	2	3	0.1	2	4	3	6	46	0.7	350	20.8	69	1001	0	0
03/09/2016	05	3	2	3	0.1	2	4	3	6	40	0.8	340	20.1	69	1001	0	0
03/09/2016	06	3	3	3	0.1	2	6	4	7	36	1	332	19.7	68	1002	10	0
03/09/2016	07	5	3	3	0.1	2	7	13	8	42	0.8	317	22.3	62	1002	156	0
03/09/2016	08	7	3	3	0.1	2	9	22	12	46	0.4	311	26.6	55	1002	370	0
03/09/2016	09	5	2	3	0.2	2	7	15	8	68	0.4	211	28.8	49	1003	551	0
03/09/2016	10	3	2	3	0.1	2	5	6	7	88	0.4	151	31.1	37	1003	720	0
03/09/2016	11	2	1	3	0.2	2	6	4	7	100	0.6	161	31.7	35	1003	832	0
03/09/2016	12	2	2	3	0.2	2	4	3	6	112	1.4	170	31.8	36	1002	886	0
03/09/2016	13	2	2	3	0.2	2	4	3	6	102	1.5	139	30.9	43	1002	878	0
03/09/2016	14	1	1	3	0.1	2	4	1	6	105	1.5	149	31.6	36	1001	817	0
03/09/2016	15	1	1	3	0.1	2	4	1	6	107	1.6	143	31.2	34	1001	678	0
03/09/2016	16	1	1	3	0.1	2	4	1	6	109	1.2	138	31.1	36	1001	524	0
03/09/2016	17	1	1	3	0.1	2	4	1	6	111	0.9	148	30.5	36	1000	315	0
03/09/2016	18	1	1	3	0.1	2	4	2	6	104	0.6	153	29.5	43	1000	119	0
03/09/2016	19	3	2	3	0.2	2	5	3	6	81	0.4	160	27.8	57	1000	4	0
03/09/2016	20	4	4	3	0.2	2	6	4	7	60	0.3	231	26.7	67	1001	0	0
03/09/2016	21	5	4	3	0.2	2	10	5	11	44	0.3	337	25.8	71	1001	0	0
03/09/2016	22	6	5	3	0.2	2	13	8	14	27	0.8	329	24.5	61	1002	0	0
03/09/2016	23	3	3	3	0.1	2	6	5	7	43	1.1	329	23.4	51	1002	0	0
04/09/2016	00	3	2	3	0.1	2	4	4	6	54	1.2	334	23.3	50	1001	0	0
04/09/2016	01	2	2	3	0.1	2	4	3	6	67	1.3	331	23	46	1001	0	0
04/09/2016	02	3	2	3	0.1	2	4	4	6	64	1.3	327	22.3	48	1001	0	0
04/09/2016	03	3	2	3	0.1	2	4	3	6	55	1.6	328	22.2	52	1001	0	0
04/09/2016	04	2	2	3	0.1	2	4	3	6	62	1.5	331	22.2	49	1001	0	0
04/09/2016	05	2	2	3	0.1	2	4	3	6	64	1.4	331	21.9	50	1001	0	0
04/09/2016	06	3	2	3	0.1	2	4	3	6	60	1.7	331	22.3	48	1001	6	0
04/09/2016	07	3	2	3	0.1	2	4	4	6	57	1.2	327	23.8	44	1001	138	0
04/09/2016	08	6	2	3	0.1	2	6	20	7	65	0.4	272	28.9	33	1001	349	0
04/09/2016	09	4	2	3	0.1	2	4	10	6	86	0.6	197	31.6	28	1002	514	0
04/09/2016	10	2	1	3	0.1	2	5	4	6	103	1.3	189	33.1	26	1002	704	0
04/09/2016	11	1	1	3	0.1	2	4	3	6	123	1.7	216	34.4	22	1002	827	0
04/09/2016	12	2	1	3	0.1	2	4	4	6	119	1.8	164	34.4	26	1002	878	0
04/09/2016	13	2	1	3	0.2	2	6	4	8	113	2	159	33.2	32	1001	865	0
04/09/2016	14	1	1	3	0.1	2	4	1	6	116	1.9	164	33.3	29	1001	805	0
04/09/2016	15	1	1	3	0.1	2	4	1	6	109	1.7	153	32.6	33	1001	659	0
04/09/2016	16	1	1	3	0.1	2	4	1	6	104	1.6	161	32.6	33	1001	501	0
04/09/2016	17	1	1	3	0.1	2	4	1	6	108	1	158	32.6	30	1000	293	0
04/09/2016	18	2	1	3	0.1	2	4	3	6	104	0.5	169	32.1	30	1000	98	0
04/09/2016	19	2	1	3	0.1	2	5	3	6	89	0.2	204	31	37	1000	6	0
04/09/2016	20	2	1	3	0.2	2	11	2	12	60	0.5	207	29.7	41	1001	0	0
04/09/2016	21	3	2	3	0.1	2	16	4	18	31	0.5	279	28.4	34	1001	0	0
04/09/2016	22	3	2	3	0.1	2	9	5	10	34	0.6	325	26.2	32	1001	0	0
04/09/2016	23	2	1	3	0.1	2	5	3	6	48	0.9	327	25	30	1001	0	0
05/09/2016	00	2	1	3	0.1	2	4	3	6	54	1.2	324	24.3	29	1001	0	0
05/09/2016	01	2	1	3	0.1	2	4	2	6	58	1.4	326	24	28	1000	0	0
05/09/2016	02	2	1	3	0.1	2	4	3	6	60	1.2	332	24.1	29	1000	0	0
05/09/2016	03	2	1	3	0.1	2	4	3	6	56	1.5	328	24	31	1000	0	0
05/09/2016	04	2	1	3	0.1	2	5	4	6	46	1	323	23.4	33	1000	0	0
05/09/2016	05	2	2	3	0.1	2	6	4	7	40	1.3	331	23.6	33	1000	0	0
05/09/2016	06	3	2	3	0.1	2	9	5	10	35	1.5	326	23.9	33	1000	2	0
05/09/2016	07	10	3	4	0.1	3	15	43	19	24	0.7	316	25.7	30	1000	99	0
05/09/2016	08	10	3	4	0.1	5	17	41	24	37	0.4	251	29.1	25	1000	314	0
05/09/2016	09	6	2	4	0.1	2	13	19	16	63	0.4	226	33.6	20	1000	534	0
05/09/2016	10	4	2	3	0.2	3	19	18	24	66	0.8	143	36.9	19	1000	706	0
05/09/2016	11	3	2	3	0.2	2	13	12	16	86	1.4	97	35.7	22	1000	798	0
05/09/2016	12	2	1	3	0.2	2	9	6	11	98	1.3	72	36.3	22	1000	844	0
05/09/2016	13	3	2	3	0.3	2	7	8	8	125	1.2	102	35.2	30	1000	845	0
05/09/2016	14	2	1	3	0.2	2	5	5	6	141	1.3	127	34.2	28	1000	753	0
05/09/2016	15	1	1	3	0.1	2	4	3	6	139	1	130	34.2	21	1000	634	0
05/09/2016	16	1	1	3	0.2	2	5	3	6	130	0.9	93	34.5	27	999	484	0
05/09/2016	17	2	1	3	0.1	2	5	5	7	136	0.6	98	34.8	23	999	278	0
05/09/2016	18	2	2	3	0.3	2	10	4	12	78	0.6	170	30.9	54	999	91	0
05/09/2016	19	3	2	3	0.3	2	16	6	17	56	0.3	359	30.6	56	999	3	0
05/09/2016	20	3	2	3	0.4	3	36	8	40	9	0.5	9	31.1	45	999	0	0
05/09/2016	21	6	3	3	0.3	3	25	14	28	20	0.4	353	30.2	39	999	0	0
05/09/2016	22	6	4	3	0.2	2	10	11	11	51	0.3	292	29.1	37	999	0	0
05/09/2016	23	4	4	3	0.2	2	9	5	9	49	0.4	132	27.7	70	999	0	0
06/09/2016	00	4	3	3	0.3	2	12	4	13	32	0.5	5	26.8	71	1000	0	0
06/09/2016	01	5	4	3	0.2	2	7	5	8	46	0.6	359	26.1	68	999	0	0
06/09/2016	02	7	6	3	0.2	2	5	10	6	54	1.2	331	25.1	53	999	0	0
06/09/2016	03	8	6	3	0.1	2	4	19	6	74	0.6	324	25.9	44	999	0	0
06/09/2016	04	6	5	3	0.1	2	4	8	6	76	0.9	338	25.5	41	999	0	0
06/09/2016	05	6	5	3	0.2	2	12	8	13	38	0.5	29	25.6	44	999	0	0
06/09/2016	06	6	5	3	0.2	3	20	7	24	14	0.4	10	25	49	1000	5	0
06/09/2016	07	6	5	3	0.3	6	20	7	29	26	0.2	292	26.8	61	1000	133	0
06/09/2016	08	7	5	3	0.3	2	12	11	15	43	0.6	87	28.1	71	1000	362	0
06/09/2016	09																0
06/09/2016	10	5	5	3	0.3			5		77	1.1	117	29.3	73	1000	697	0
06/09/2016	11	4	3	3	0.3			6		97	1.2	101	30.2	61	1000	831	0
06/09/2016	12	3	3	3	0.3			4		113	1.5	107	31.3	52	1000	886	0
06/09/2016	13	4	3	3	0.3			6		88	2.2	132	29.3	66	1000	875	0
06/09/2016	14	3	2	3	0.3			3		107	1.9	124	29.4	60	999	810	0
06/09/2016	15	3	2	3	0.3			3		97	1.7	126	29.4	61	999	671	0
06/09/2016	16	3	2	3	0.3			3		98	1.1	151	29.5	59	998	507	0
06/09/2016	17	3	2	3	0.3			3		101	1	162	29.2	57	998	307	0
06/09/2016	18	3	3	3	0.3			4		101	0.8	179	28.3	61	998	112	0
06/09/2016	19	3	3	3	0.2			4		100	0.7	202	27.5	62	998		0
06/09/2016	20	4	3	3	0.2			6		88	0.4	226	27.1	66	998		0
06/09/2016	21	4	4	3	0.2			5		74	0.3	268	26.7	67	998		0
06/09/2016	22	4	3	3	0.2			5		68	0.5	293	25.9	64	998		0
06/09/2016	23	5	4	3	0.2			7		52	1	322	24.3	64	998		0
07/09/2016	00	4	4	3	0.2			6		53	0.9	324	23.7	66	997		0
07/09/2016	01	4	3	3	0.1			5		60	0.9	328	23.2	66	997		0
07/09/2016	02	4	3	3	0.1			5		64	0.9	333	23	64	997		0
07/09/2016	03	3	3	3	0.1			4		67	1.1	333	22.9	61	997		0
07/09/2016	04	3	3	3	0.1			4		64	1.1	334	22.3	60	996		0
07/09/2016	05	4	4	3	0.1			5		58	1.2	337	21.9	60	996		0
07/09/2016	06	4	3	3	0.1			7		44	1.8	329	22.1	60	996		0
07/09/2016	07	7	4	3	0.2			18		46	1.3	334	24.1	55	997	143	0
07/09/2016	08	6	3	3	0.3			17		51	0.4	65	27.9	45	997	354	0
07/09/2016	09	3	2	3	0.3			6		68	0.5	174	29.4	44	997	541	0
07/09/2016	10	3	2	3	0.3			4		79	0.8	150	29.6	48	997	707	0
07/09/2016	11	2	1	3	0.3			3		93	1	142	30.1	48	997	821	0
07/09/2016	12	1	1	3	0.2			4		96	1.3	157	30.7	39	997	878	0
07/09/2016	13	1	1	3	0.2			2		98	1.5	164	31.3	35	997	874	0
07/09/2016	14	1	1	3	0.2			2		101	1.8	150	30.9	36	997	805	0
07/09/2016	15	1	1	3	0.2			1		93	1.9	145	30.2	43	996	664	0
07/09/2016	16	1	1	3	0.2			2		86	1.8	140	29.3	53	996	497	0
07/09/2016	17	1	1	3	0.2			2		74	1.5	142	28.2	62	996	293	0
07/09/2016	18	2	2	3	0.3			2		64	0.8	130	27.3	70	996	114	0
07/09/2016	19	2	2	3	0.3			2		57	0.6	135	26.5	76	996		0
07/09/2016	20	2	2	3	0.3			3		50	0.3	121	26.2	79	997		0
07/09/2016	21	2	2	3	0.3			2		48	0.4	64	25.9	81	997		0
07/09/2016	22	2	2	3	0.3			2		48	0.3	36	25.5	83	997		0
07/09/2016	23	2	2	3	0.3			2		41	0.4	26	25.2		997		0
08/09/2016	00	2	2	3	0.3			2		28	0.8	340	23.9		997		0
08/09/2016	01	2	2	3	0.2			2		35	1.3	329	23.2	83	997		0
08/09/2016	02	2	2	3	0.2			2		37	1.2	327	22.8	81	996		0
08/09/2016	03	2	1	3	0.1			2		42	1.1	338	22.5	75	996		0
08/09/2016	04	1	1	3	0.1			1		48	1.2	340	22.2	70	995		0
08/09/2016	05	2	1	3	0.1			2		49	1.2	334	21.9	67	995		0
08/09/2016	06	2	2	3	0.1			3		32	1	336	21.2	67	996		0
08/09/2016	07	5	2	3	0.2			11		27	0.8	340	23	62	996	148	0
08/09/2016	08	5	2	3	0.2			17		52	0.4	279	26.9	54	996	363	0
08/09/2016	09	2	1	3	0.2			5		69	0.5	175	28.6	51	997	552	0
08/09/2016	10	1	1	3	0.3			3		72	0.9	171	29.1	53	997	722	0
08/09/2016	11	2	1	3	0.3			2		78	1.7	136	28.6	59	997	835	0
08/09/2016	12	2	1	3	0.3			2		69	2	139	28.2	67	997	886	0
08/09/2016	13	1	1	3	0.3			2		65	1.8	127	28.4	68	997	875	0
08/09/2016	14	3	2	3	0.3			4		65	2	127	28.2	68	996	808	0
08/09/2016	15	3	3	3	0.3			4		63	2.1	125	28.1	69	996	666	0
08/09/2016	16	4	4	3	0.3			5		60	1.9	124	27.9	71	996	502	0
08/09/2016	17	4	4	3	0.3			4		57	1.6	128	27.2	75	996	278	0
08/09/2016	18	5	5	3	0.3			5		55	1.1	133	26.7	78	997	116	0
08/09/2016	19	5	5	3	0.3			5		56	0.7	138	25.9	81	997		0
08/09/2016	20	4	3	3	0.3			4		55	0.6	91	25.8	82	997		0
08/09/2016	21	3	3	3	0.3			3		57	0.5	78	25.6	83	997		0
08/09/2016	22	3	3	3	0.3			3		64	0.5	81	25.5	83	998		0
08/09/2016	23	3	3	3	0.3			3		72	0.5	108	25.5	82	998		0
09/09/2016	00	2	2	3	0.2			2		72	0.4	102	25.5	82	998		0
09/09/2016	01	2	2	3	0.2			3		61	0.2	49	25.1	83	998		0
09/09/2016	02	3	2	3	0.2			3		61	0.3	52	24.6	85	997		0
09/09/2016	03	3	3	3	0.2			3		42	0.4	353	23.5	87	997		0
09/09/2016	04	3	3	3	0.2			4		26	0.4	16	22.9		997		0
09/09/2016	05	4	4	3	0.2			4		20	0.3	6	22.4		997		0
09/09/2016	06	4	4	3	0.2			5		13	0.6	350	21.8		997		0
09/09/2016	07	7	4	3	0.2			15		10	0.7	344	22.7	83	998	147	0
09/09/2016	08	5	3	3	0.3			15		41	0.3	21	25.8	75	998	356	0
09/09/2016	09																0
09/09/2016	10																0
09/09/2016	11	2	1	3	0.3			3		88	0.9	146	28.5	58	998	832	0
09/09/2016	12	2	1	3	0.3			3		81	1.4	142	28.5	59	998	886	0
09/09/2016	13	1	1	3	0.3			1		83	1.8	136	28	64	997	875	0
09/09/2016	14	1	1	3	0.3			1		77	1.7	140	28.2	62	997	809	0
09/09/2016	15	1	1	3	0.3			1		72	1.7	161	28.2	62	996	651	0
09/09/2016	16	2	2	3	0.3			2		68	1.6	147	27.5	68	996	482	0
09/09/2016	17	2	2	3	0.3			2		66	1.2	145	27.3	70	996	307	0
09/09/2016	18	2	2	3	0.3			2		66	0.8	160	26.6	73	996	104	0
09/09/2016	19	3	3	3	0.3			3		63	0.6	163	25.7	79	996		0
09/09/2016	20	2	2	3	0.3			3		63	0.4	198	25.5	80	996		0
09/09/2016	21	2	2	3	0.3			3		58	0.3	255	25.3	81	997		0
09/09/2016	22	3	3	3	0.3			3		38	0.4	252	24.9	83	997		0
09/09/2016	23	3	3	3	0.3			4		40	0.4	281	24.3	85	996		0
10/09/2016	00	4	3	3	0.3			5		31	0.4	250	23.7	86	996		0
10/09/2016	01	4	3	3	0.3			4		27	0.4	331	23.1		997		0
10/09/2016	02	3	3	3	0.2			4		28	0.6	347	22.3	86	996		0
10/09/2016	03	3	3	3	0.2			4		18	0.4	12	22.5	83	996		0
10/09/2016	04	3	3	3	0.2			3		20	0.5	354	21.2	83	996		0
10/09/2016	05	3	3	3	0.2			4		9	0.6	2	21.1	83	996		0
10/09/2016	06	4	3	3	0.2			4		14	0.7	358	20.7	84	996		0
10/09/2016	07	4	3	3	0.2			5		21	0.8	341	22.4	80	997	143	0
10/09/2016	08	3	3	3	0.2			5		55	0.5	10	25.8	77	997	356	0
10/09/2016	09	2	2	3	0.2			3		72	0.7	85	27.2	71	997	565	0
10/09/2016	10	2	2	3	0.2			2		77	1.2	122	27.6	68	998	693	0
10/09/2016	11	3	3	3	0.3			3		75	1.8	125	27.6	71	997	828	0
10/09/2016	12	4	4	3	0.3			4		78	1.7	132	27.7	72	997	730	0
10/09/2016	13	4	4	3	0.3			4		75	1.8	135	27.7	73	997	646	0
10/09/2016	14	5	4	3	0.3			5		78	1.8	107	27.9	71	996	681	0
10/09/2016	15	4	4	3	0.3			4		82	1.8	119	28.2	66	996	633	0
10/09/2016	16	5	5	3	0.2			5		84	1.8	131	27.2	70	996	351	0
10/09/2016	17	5	5	3	0.2			5		78	1.2	131	26.9	72	996	255	0
10/09/2016	18	6	6	3	0.2			6		77	0.8	125	26.5	75	996	89	0
10/09/2016	19	7	7	3	0.2			7		74	0.6	123	25.9	78	997		0
10/09/2016	20	7	6	3	0.2			7		73	0.3	88	25.8	79	997		0
10/09/2016	21	5	5	3	0.3			6		72	0.4	69	25.5	82	998		0
10/09/2016	22	6	5	3	0.2			6		75	0.5	81	25.5	83	998		0
10/09/2016	23	5	5	3	0.2			5		75	0.4	71	25.4	83	998		0
11/09/2016	00	4	4	3	0.2			5		79	0.6	84	25.4	81	998		0
11/09/2016	01	5	4	3	0.2			5		74	0.1	63	25	82	998		0
11/09/2016	02	5	5	3	0.2			5		65	0.1	32	24.9	84	998		0
11/09/2016	03	5	5	3	0.2			5		66	0.2	40	24.7	84	998		0
11/09/2016	04	5	5	3	0.2			5		63	0.3	36	24.2		998		0
11/09/2016	05	5	5	3	0.2			5		54	0.3	31	23.9		997		0
11/09/2016	06	6	6	3	0.2			6		40	0.3	42	23.3		998		0
11/09/2016	07	6	6	3	0.2			6		48	0.6	30	23.7	81	998	121	0
11/09/2016	08	5	5	3	0.2			5		63	0.7	43	25.7	76	999	329	0
11/09/2016	09	4	4	3	0.2			5		72	0.8	104	26.7	75	999	422	0
11/09/2016	10	3	3	3	0.2			3		79	1.4	128	27.2	71	1000	743	0
11/09/2016	11	3	3	3	0.2			4		80	1.3	146	27.7	68	1000	832	0
11/09/2016	12	3	3	3	0.2			3		82	1.4	139	27.8	68	999	817	0
11/09/2016	13	2	2	3	0.2			2		84	1.6	150	28.2	64	999	856	0
11/09/2016	14	2	2	3	0.2			2		84	1.6	138	28.2	63	998	791	0
11/09/2016	15	2	2	3	0.2			2		70	1.7	138	28	67	998	640	0
11/09/2016	16	3	3	3	0.3			3		66	1.7	138	27.6	72	998	518	0
11/09/2016	17	3	3	3	0.2			3		68	1.5	135	27.1	74	998	322	0
11/09/2016	18	4	3	3	0.2			4		65	0.9	148	26.5	76	998	107	0
11/09/2016	19	5	5	3	0.2			5		62	0.6	131	25.7	80	998		0
11/09/2016	20	4	3	3	0.2			4		62	0.4	145	25.6	82	998		0
11/09/2016	21	3	3	3	0.2			4		63	0.4	139	25.4	82	999		0
11/09/2016	22	3	3	3	0.2			4		62	0.4	190	25.4	82	999		0
11/09/2016	23	4	4	3	0.2			5		45	0.5	301	24.5	85	999		0
12/09/2016	00	5	4	3	0.2			5		37	0.7	327	23.7	88	999		0
12/09/2016	01	4	4	3	0.2			5		33	0.6	334	23	89	998		0
12/09/2016	02	4	4	3	0.1			5		28	0.7	334	22.3	89	998		0
12/09/2016	03	5	4	3	0.1			6		32	0.7	322	21.7	89	997		0
12/09/2016	04	5	4	3	0.1			5		39	1	333	21.1	87	997		0
12/09/2016	05	5	4	3	0.1			5		30	0.7	341	20.9	86	997		0
12/09/2016	06	5	4	3	0.1			5		23	1	336	20.4	84	997		0
12/09/2016	07	9	5	3	0.2			21		11	0.9	343	21.8	79	998	137	0
12/09/2016	08	6	4	3	0.2			16		31	0.4	9	25.5	70	998	343	0
12/09/2016	09	4	3	3	0.2			7		70	0.5	97	27	71	998	543	0
12/09/2016	10	3	2	3	0.2			4		76	0.8	138	27.7	66	998	697	0
12/09/2016	11	3	2	3	0.2			4		82	1.1	123	27.7	65	998	803	0
12/09/2016	12	3	2	3	0.2			3		83	1.1	122	28.2	65	998	870	0
12/09/2016	13	2	2	3	0.3			2		79	1.7	134	28.1	67	998	859	0
12/09/2016	14	2	2	3	0.3			3		73	2	127	28.1	69	997	794	0
12/09/2016	15	3	2	3	0.3			3		70	1.9	129	28	69	997	652	0
12/09/2016	16	3	3	3	0.3			3		70	1.8	124	27.4	72	997	465	0
12/09/2016	17	3	3	3	0.3			3		67	1.1	115	27.2	74	997	261	0
12/09/2016	18	3	3	3	0.2			4		63	0.8	88	26.1	78	996	51	0
12/09/2016	19	3	3	3	0.2			3		63	0.6	78	25.5	82	996		0
12/09/2016	20	3	3	3	0.2			3		66	0.4	88	25.4	82	997		0
12/09/2016	21	3	3	3	0.2			3		68	0.4	81	25.6	82	997		0
12/09/2016	22	3	3	3	0.2			3		63	0.3	44	25.1	83	997		0
12/09/2016	23	3	3	3	0.2			3		58	0.2	31	24.7	85	997		0
13/09/2016	00	4	3	3	0.2			4		45	0.5	13	24	87	997		0
13/09/2016	01	3	3	3	0.2			3		47	0.5	20	23.5	87	996		0
13/09/2016	02	4	3	3	0.2			4		43	0.6	336	22.4	86	996		0
13/09/2016	03	4	4	3	0.1			4		48	0.8	342	21.2	82	996		0
13/09/2016	04	4	4	3	0.1			4		59	1.2	338	20.6	77	995		0
13/09/2016	05	4	4	3	0.1			4		56	1.1	341	20.5	75	995		0
13/09/2016	06	5	4	3	0.1			7		31	0.9	347	20	71	995		0
13/09/2016	07	7	5	3	0.1			13		26	1	346	21.2	66	995	131	0
13/09/2016	08	5	3	3	0.3			11		32	0.5	337	25.3	60	996	333	0
13/09/2016	09	4	3	3	0.2			6		73	0.4	175	26.9	68	996	436	0
13/09/2016	10	4	4	3	0.2			5		87	0.7	179	26.9	67	996	510	0
13/09/2016	11	4	3	3	0.2			4		93	1.4	145	27.4	66	996	785	0
13/09/2016	12	4	4	3	0.3			4		92	2.1	135	27.5	67	995	860	0
13/09/2016	13	4	4	3	0.3			4		92	2.1	134	27.5	68	995	875	0
13/09/2016	14	4	4	3	0.3			4		84	2	136	26.9	72	994	506	0
13/09/2016	15	4	4	3	0.2			4		79	2	149	27	73	993	515	0
13/09/2016	16	5	5	3	0.2			5		77	2.2	162	26.7	75	992	339	0
13/09/2016	17	6	6	3	0.3			6		69	2.6	170	26.2	80	992	172	0
13/09/2016	18	5	5	3	0.2			5		64	2.4	171	26	83	992	46	0
13/09/2016	19	6	5	3	0.2			9		67	1.4	190	26.4	76	992		0
13/09/2016	20	4	3	3	0.1			11		70	1.7	355	24.6	66	993		0
13/09/2016	21	3	2	3	0.1			6		66	1.4	341	24.4	62	993		0
13/09/2016	22	3	2	3	0.1			5		53	1.9	333	24.4	62	993		0
13/09/2016	23	4	1	3	0.1			34		67	3.2	319	24.4	52	993		0
14/09/2016	00	1	1	3	0.1			5		86	2.2	327	24.1	46	994		0
14/09/2016	01	2	1	3	0.1			8		73	2.3	314	23.2	50	993		0
14/09/2016	02	7	2	3	0.1			54		59	3.5	303	23.1	49	993		0
14/09/2016	03	6	2	3	0.1			41		55	3.6	308	22.6	49	993		0
14/09/2016	04	3	1	3	0.1			18		46	3.2	308	22.1	50	993		0
14/09/2016	05	3	1	3	0.1			12		46	2.3	297	21.5	52	993		0
14/09/2016	06	2	1	3	0.1			7		59	2.2	288	21.1	51	994		0
14/09/2016	07	2	1	3	0.1			15		68	2.8	286	21.7	47	994	144	0
14/09/2016	08			3	0.1					60	3.2	298	22.8	43	994	363	0
14/09/2016	09			3	0.1					80	2.5	291	24.4	36	995	564	0
14/09/2016	10			3	0.1					87	2.5	286	25.3	32	995	664	0
14/09/2016	11			3	0.1					88	3.2	292	26.1	29	994	688	0
14/09/2016	12			3	0.1					94	3.3	280	25.9	30	994	470	0
14/09/2016	13			3	0.1					99	2.2	269	26	30	994	316	0
14/09/2016	14			3	0.1					95	2.2	286	25.5	31	994	103	0
14/09/2016	15			3	0.1					92	3.2	285	25.8	28	994	374	0
14/09/2016	16			3	0.1					99	2.8	277	27.3	23	993	490	0
14/09/2016	17			3	0.1					97	2.8	284	27.3	22	993	281	0
14/09/2016	18			3	0.1					92	3.4	320	26	25	994	79	0
14/09/2016	19			3	0.1					87	3.1	330	24	31	995	0	0
14/09/2016	20			3	0.1					78	1.6	328	22.8	34	996	0	0
14/09/2016	21			3	0.1					73	1.2	286	22.6	35	997	0	0
14/09/2016	22			3	0.1					74	1.3	298	22.2	34	997	0	0
14/09/2016	23			3	0.1					67	0.5	310	21.1	37	997	0	0
15/09/2016	00			3	0.1					72	0.4	308	20.4	38	997	0	0
15/09/2016	01			3	0.1					59	0.6	326	19.2	42	996	0	0
15/09/2016	02			3	0.1					66	0.9	342	18.5	44	996	0	0
15/09/2016	03			3	0.1					73	1	327	18.7	43	996	0	0
15/09/2016	04			3	0.1					76	0.9	339	19.3	40	996	0	0
15/09/2016	05			3	0.1					39	0.3	6	18.8	42	996	0	0
15/09/2016	06			3	0.1					32	0.3	324	18.1	43	997	0	0
15/09/2016	07			3	0.1					12	0.7	339	18.4	44	997	72	0
15/09/2016	08			3	0.1					54	1	316	22.1	36	997	353	0
15/09/2016	09			3	0.1					70	0.6	322	23.7	32	997	353	0
15/09/2016	10			3	0.1					87	0.3	140	25.1	29	997	603	0
15/09/2016	11			3	0.1					104	1.4	237	25.8	26	997	860	0
15/09/2016	12			3	0.1					110	1.6	242	26.6	26	997	933	0
15/09/2016	13			3	0.1					105	1.5	301	26.7	25	996	509	0
15/09/2016	14			3	0.1					116	1.5	237	26.3	27	995	415	0
15/09/2016	15			3	0.1					125	3.1	169	25.7	33	995	658	0
15/09/2016	16			3	0.1					121	3.2	176	25.2	37	995	451	0
15/09/2016	17			3	0.1					116	3.4	200	24.8	42	995	283	0
15/09/2016	18			3	0.1					111	3.3	216	23.8	48	996	59	0
15/09/2016	19			3	0.1					98	1.2	215	23	56	997	0	0
15/09/2016	20			3	0.1					93	0.6	248	22.6	58	997	0	0
15/09/2016	21			3	0.1					46	0.8	321	21.4	59	998	0	0
15/09/2016	22			3	0.1					62	1.6	317	21.3	47	998	0	0
15/09/2016	23			3	0.1					66	2	304	22	36	999	0	0
16/09/2016	00			3	0.1					79	2.8	310	21.7	36	998	0	0
16/09/2016	01			3	0.1					66	2.1	290	21.5	38	998	0	0
16/09/2016	02			3	0.1					64	2.1	292	21.2	40	998	0	0
16/09/2016	03			3	0.1					52	2.3	296	21.3	41	998	0	0
16/09/2016	04			3	0.2					50	2.4	287	20.8	43	998	0	0
16/09/2016	05			3	0.1					66	1.7	325	19.8	47	998	0	0
16/09/2016	06			3	0.2					54	1.3	330	19.9	47	999	3	0
16/09/2016	07			3	0.1					61	2.2	303	21.2	45	999	134	0
16/09/2016	08			3	0.1					60	1	313	23.2	39	1000	353	0
16/09/2016	09			3	0.1					81	1.3	250	24.1	36	1000	549	0
16/09/2016	10			3	0.1					85	1.2	246	25.7	32	1000	721	0
16/09/2016	11			3	0.1					86	1.7	329	27.9	28	1000	835	0
16/09/2016	12			3	0.1					91	2.2	292	28.6	27	1000	885	0
16/09/2016	13			3	0.1					98	2.9	252	29.1	27	999	878	0
16/09/2016	14			3	0.1					102	2.7	261	30.3	23	998	811	0
16/09/2016	15			3	0.1					103	2.5	62	30	29	998	624	0
16/09/2016	16			3	0.1					105	3.3	83	27.1	42	999	471	0
16/09/2016	17			3	0.1					101	2.3	102	26	51	1000	258	0
16/09/2016	18			3	0.1					102	1.7	86	25.2	48	1000	66	0
16/09/2016	19			3	0.1					99	0.9	87	24.3	53	1001	0	0
16/09/2016	20			3	0.1					71	0.5	55	23.7	54	1002	0	0
16/09/2016	21			3	0.1					72	0.9	21	22.6	53	1002	0	0
16/09/2016	22			3	0.1					85	1	22	22.1	54	1003	0	0
16/09/2016	23			3	0.1					75	0.7	358	21.1	56	1003	0	0
17/09/2016	00			3	0.1					64	1	345	19.5	61	1003	0	0
17/09/2016	01			3	0.1					72	1.2	342	19	58	1002	0	0
17/09/2016	02			3	0.1					73	1.2	344	18.5	56	1002	0	0
17/09/2016	03			3	0.1					70	1.3	340	18.2	56	1002	0	0
